0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2.2140925,2.2492485,2.2823346,2.3591244,1.9055564,2.005105,2.059593,2.0645819,1.6743695,1.5365611,1.907901,1.8169135,1.5711364,1.5634083,1.74309,1.6663785,1.7101872,1.9315628,1.8643823,1.849447,1.9269912,1.9340464,1.9576803,2.0312889,2.4103343,2.5722325,2.3721051,2.4932282,2.8457139,2.8359451,2.7814407,2.909991,3.2446663,3.2207825,3.2616017,3.3621721,3.424442,3.5425618,3.4086246,3.5180943,3.3951728,3.3754604,3.3504198,3.5258138,3.2174628,3.3206646,3.2289891,3.4432747,3.025744,3.0416048,3.0206647,3.2384522,2.7199998,2.6999328,2.7579398,2.9691834,2.3977501,2.4336336,2.4623613,2.5983434,2.38966,2.7081316,2.6104913,2.662864,2.265913,2.3151753,2.478896,2.4739466,2.3793626,2.3150828,2.467073,2.5534854,2.9486299,2.9765978,2.991857,3.0956976,3.5661738,3.46841,3.5451448,3.7290437,3.8948464,3.896203,3.8226297,4.0423093,3.844342,3.8230937,3.7766457,3.9782906,3.8400862,3.823187,3.853287,4.10967,3.5941803,3.742476,3.5582418,3.8768902
1.8523245,1.9502228,1.9509588,2.1357408,1.7164824,1.6832927,1.8418416,1.958877,1.6015244,1.677554,1.7751023,1.7715318,1.5567478,1.4179963,1.5682255,1.5840158,1.9017476,1.9947003,1.8522768,1.912546,2.3922002,2.274803,2.3028624,2.3500497,2.8297286,2.798011,2.7692788,2.8218062,3.2007158,3.3360384,3.1520023,3.1922705,3.426949,3.3689249,3.3811457,3.4600208,3.498324,3.5002606,3.5192652,3.6421006,3.3003407,3.296107,3.4026287,3.524995,3.074431,3.1171894,3.1268055,3.3753712,2.7703853,2.7542136,2.8608212,3.119448,2.414881,2.4294674,2.5331995,2.780936,2.3099253,2.4858804,2.3738256,2.5536795,2.2742267,2.3087814,2.3640244,2.4734302,2.4019856,2.243988,2.3860803,2.49201,2.8414907,2.7209764,2.724584,2.826627,3.5423362,3.461889,3.3524094,3.5318923,3.8855886,3.8296323,3.7579453,3.9275703,3.8955705,3.9982762,3.7300253,3.881174,3.8041248,4.0246778,3.7208297,3.892164,3.60211,3.6380455,3.5805721,3.807636,3.4191115,3.5588384,3.501557,3.7632859
1.5963069,1.5076071,1.7439067,1.9002739,1.5054613,1.5907042,1.6425443,1.7211947,1.5298915,1.5848578,1.5993687,1.6270199,1.9439771,1.7893873,1.9724624,2.0195334,2.3409193,2.5360723,2.3125484,2.3547606,2.7821631,2.884139,2.7926927,2.822669,3.0864787,3.1234186,3.0238023,3.0604491,3.417963,3.3919113,3.3937552,3.3986228,3.4386513,3.3624456,3.3189867,3.4413946,3.2934535,3.1351354,3.2874537,3.4115849,3.1304862,3.101437,3.107773,3.3272119,2.7740622,2.8730757,2.8151908,3.073252,2.3722456,2.3957467,2.4877977,2.7544222,2.2808049,2.4379065,2.448575,2.6567128,2.1713247,2.1773403,2.240857,2.3589542,2.448642,2.373638,2.494975,2.6465387,2.8053992,2.5679388,2.7933865,2.9110014,3.4649873,3.413622,3.3383746,3.4659657,3.8667593,3.8673666,3.7350903,3.870656,3.8575435,4.0301394,3.7325792,3.8581667,3.841263,3.8149104,3.7230685,3.8382764,3.6299155,3.6150036,3.5046597,3.6696038,3.4552412,3.6620755,3.4036205,3.6553018,3.0931559,3.1378725,3.1222334,3.4493365
1.5170522,1.522142,1.7041552,1.7968832,1.648647,1.8201071,1.7924789,1.878625,2.0208678,2.1016307,2.1731622,2.1954858,2.4205303,2.3323562,2.4924142,2.5240755,2.787962,2.8279827,2.807156,2.862876,3.0580654,3.1126928,2.9649506,3.0907052,3.3766596,3.3218465,3.2736943,3.3959687,3.4276881,3.4072359,3.3376684,3.4448838,3.2956133,3.3175616,3.2137465,3.3748863,3.061628,2.9364877,3.009119,3.1795788,2.7349048,2.6367428,2.7599456,2.9404464,2.4559553,2.5789201,2.5784595,2.8103635,2.223107,2.5491605,2.337349,2.583625,2.211801,2.302152,2.3107097,2.5472293,2.4297454,2.3767116,2.4984853,2.7004445,2.8880076,2.8238897,2.9549031,3.112349,3.4687276,3.379961,3.4027886,3.5782666,3.8521483,3.7459505,3.7758596,3.9182549,3.8235602,3.8941567,3.6915865,3.8402867,3.729612,3.7353218,3.5999727,3.7544093,3.7068586,3.7108939,3.5887623,3.780339,3.4048474,3.44045,3.3790557,3.5260708,3.0622323,3.0007908,3.082308,3.3066416,2.7149923,2.817372,2.8422189,3.1217828
1.5608206,1.8062518,1.661014,1.7674809,1.9127033,1.8287141,1.9460235,2.0333774,2.469927,2.4294112,2.468832,2.5106816,2.8305752,2.7705538,2.8602495,2.8615873,3.1978798,3.3156252,3.1943576,3.2840633,3.3538356,3.3500063,3.2817693,3.3795137,3.4286103,3.3604195,3.346124,3.4779596,3.280486,3.2800019,3.2584214,3.357461,3.0515373,2.9971964,2.9863644,3.125166,2.7328496,2.668974,2.770076,2.914671,2.4882627,2.4739535,2.6278026,2.729727,2.2413628,2.4211116,2.3726199,2.5244875,2.1820502,2.5383966,2.2576203,2.4554584,2.3688717,2.4367063,2.4080677,2.6773818,2.8550823,2.749939,2.8444772,3.0312583,3.5002434,3.3605323,3.4318635,3.69537,3.8013675,3.7225142,3.72642,3.9651713,3.8474576,3.8671362,3.7972806,3.9330337,3.7826521,3.8803275,3.673028,3.8209584,3.6029742,3.5978923,3.4926717,3.63649,3.4521372,3.5633817,3.408543,3.54247,3.0031943,2.8975623,3.0353765,3.1444538,2.7129943,2.816979,2.8247328,2.990778,2.228168,2.5502357,2.4053028,2.586313
1.816035,1.681405,1.8121567,1.9490143,2.3785272,2.210629,2.3149765,2.4880304,2.843767,2.8061695,2.778602,2.924411,3.2331402,3.1385558,3.1795285,3.3369122,3.3628654,3.3665338,3.292158,3.4834242,3.4004595,3.5514884,3.3363883,3.555278,3.2377746,3.1314065,3.1429858,3.3423212,3.0997226,3.1061342,3.0221703,3.1922135,2.79915,2.7674315,2.8011074,2.9367058,2.5321815,2.7665236,2.6740456,2.7484186,2.2746313,2.5239525,2.3838732,2.4961963,2.268033,2.464674,2.391389,2.4993396,2.4284863,2.3833718,2.542908,2.7243326,2.7876303,2.7190495,2.8178694,3.0789864,3.5592208,3.3503022,3.4810495,3.7686045,3.8913245,3.8088982,3.8627398,4.1360445,3.7856545,3.7122877,3.6964889,3.956648,3.7743294,3.802504,3.7361763,3.9100761,3.6393266,3.6836004,3.5995257,3.7669091,3.4446712,3.5021908,3.4433706,3.6021068,3.1513815,3.3377144,3.1678402,3.3020923,2.596791,2.7346442,2.6398783,2.756509,2.3698773,2.5618,2.5302157,2.6332862,2.0663884,2.336981,2.1705196,2.3402252
2.3766124,2.4587598,2.3661075,2.5273612,2.7752197,2.7103608,2.7096958,2.8409913,3.1588356,3.123236,3.155202,3.196175,3.4162655,3.3149948,3.344006,3.4081378,3.4463334,3.4414244,3.3870473,3.48394,3.2817864,3.2671316,3.2791593,3.3632486,3.057642,3.1166506,3.0084205,3.1383412,2.8183618,2.7718782,2.8304162,2.9199162,2.4417756,2.496869,2.532255,2.6268992,2.3668537,2.3768325,2.5237296,2.5682895,2.2618644,2.344786,2.3520894,2.4464703,2.3795302,2.4521043,2.362957,2.5874836,2.8016055,2.748658,2.714349,3.0294895,3.5035865,3.4299285,3.415309,3.7607262,3.8520024,3.7507749,3.7482183,4.068828,3.8115473,3.7872345,3.6690674,3.9317727,3.7396564,3.7266405,3.61506,3.8089623,3.651631,3.711266,3.5862334,3.715659,3.3573546,3.411118,3.259134,3.3608184,3.152638,3.1082375,3.207286,3.2686312,2.6868927,2.7956831,2.7363582,2.7736902,2.28399,2.5624533,2.4133377,2.4477532,2.1574705,2.3869176,2.3155696,2.410237,2.0488544,2.23572,2.244591,2.3878622
2.728476,2.7336507,2.6301475,2.770801,3.1083894,3.122435,2.978394,3.1266284,3.3521667,3.2575166,3.2525496,3.3420637,3.4369884,3.3364427,3.340116,3.4787493,3.1901753,3.0992146,3.1251726,3.2853057,3.0851586,2.922276,3.0471256,3.2370067,2.796466,2.798061,2.808342,2.9923522,2.5333123,2.578293,2.5695336,2.7365043,2.387478,2.7952244,2.4754767,2.6004074,2.3038135,2.5073884,2.4510121,2.4937532,2.4170594,2.541357,2.4785416,2.5735095,2.833856,2.7675726,2.8128252,3.0121355,3.518457,3.4371495,3.4470766,3.6958163,3.8391674,3.8875403,3.7758496,4.079068,3.799569,3.8448384,3.6292644,3.9351737,3.7405546,3.8599985,3.5955875,3.918787,3.570983,3.5095332,3.4278238,3.7168067,3.287759,3.2430146,3.2092416,3.4095383,3.105281,3.2332246,3.0405018,3.2576675,2.6980314,2.8993406,2.7563272,2.850487,2.48221,3.0806198,2.6272798,2.6488323,2.1634526,2.8487895,2.3102107,2.331716,2.1215503,2.511427,2.319876,2.3699594,2.3382611,2.5409415,2.459419,2.6395192
3.0419888,3.0015054,2.9678736,3.1929004,3.3045564,3.2139647,3.141704,3.3943489,3.4436355,3.5007474,3.328756,3.523818,3.305655,3.141456,3.2216227,3.3631392,3.0060644,2.9169524,2.9259758,3.1275551,2.725278,2.7799451,2.7174654,2.8267777,2.4811404,2.517156,2.4358935,2.6005187,2.3435833,2.4674428,2.3867679,2.4597807,2.2838094,2.5661218,2.3838584,2.373388,2.4449582,2.4119737,2.5255318,2.5590422,2.9164495,2.9115188,3.0182183,3.0860085,3.4874597,3.417102,3.4981577,3.7064965,3.8632686,3.8319876,3.8664677,4.1651163,3.782668,3.8897502,3.741663,4.0598345,3.7466385,3.7246854,3.6361597,3.9330325,3.5792224,3.559957,3.4662788,3.7930894,3.3339522,3.1870346,3.2677567,3.4494689,3.0355134,3.1551905,3.0327964,3.1597397,2.6879854,2.8993437,2.7004397,2.8326054,2.433759,2.802864,2.609525,2.6105292,2.1740077,2.5258408,2.299991,2.2880912,2.0077016,2.4228194,2.169959,2.1770647,2.289088,2.4639919,2.4559655,2.527652,2.6927943,2.749996,2.7748308,2.9811974
3.352603,3.3587642,3.1973877,3.404256,3.3693125,3.316344,3.1655638,3.4131334,3.3138323,3.3008115,3.2157342,3.4291334,3.0565603,2.990456,3.0137544,3.1671941,2.7473705,2.6972868,2.789469,2.9452772,2.444176,2.4309542,2.5165658,2.6961594,2.3701081,2.7578394,2.434137,2.616963,2.29788,2.4459465,2.3790338,2.4812994,2.4993877,2.5193684,2.574519,2.6677067,2.9473863,2.8894596,3.0371737,3.0791974,3.5632923,3.387429,3.5791686,3.6967313,3.8772562,3.831817,3.8658063,4.0598454,3.8235765,3.8622322,3.7675483,4.007753,3.7518816,3.8168387,3.615439,3.9217868,3.6217413,3.5980184,3.466235,3.7787666,3.3654058,3.4340782,3.252875,3.5611176,3.0677593,2.9297602,3.0756135,3.266311,2.598808,2.720989,2.6775503,2.833122,2.385974,2.6456852,2.4958851,2.6122198,2.1299613,2.4386585,2.2261946,2.2998953,2.1148467,2.287833,2.208837,2.2529182,2.2712436,2.7064266,2.3471954,2.38528,2.783407,2.79216,2.845192,2.9404144,3.076934,3.1071885,3.111478,3.3047771
3.36102,3.34085,3.2897494,3.6033132,3.276398,3.3711798,3.2484677,3.5465465,3.0500348,2.9621308,3.0526226,3.2249596,2.7579608,2.5884624,2.8222637,2.9123945,2.4241462,2.3938818,2.5294788,2.5981286,2.2666733,2.4670873,2.3678992,2.3902428,2.2801147,2.4104855,2.3102593,2.3443048,2.5042665,2.521623,2.5029168,2.5366745,2.8605103,2.7861748,2.781223,2.8648076,3.6093554,3.5278053,3.594431,3.7051594,3.8138418,3.8154352,3.7645624,3.9476535,3.8948963,3.9964864,3.85914,4.095518,3.7294562,3.8038607,3.6791954,3.9873385,3.5969,3.6693463,3.5333397,3.891082,3.3938353,3.324648,3.361892,3.6586697,3.0696688,3.1015763,3.1161673,3.3739357,2.7142277,2.8589814,2.8353555,2.9838798,2.2763958,2.627833,2.423499,2.4497993,2.1133983,2.4539618,2.1766245,2.1744595,2.0686073,2.3194172,2.2105181,2.1748793,2.2796087,2.3969307,2.2600446,2.2352607,2.7903728,2.8458812,2.7803137,2.8780644,3.1117506,3.1625502,3.1577334,3.3344326,3.2870934,3.4687073,3.271576,3.6100717
3.2369623,3.1887581,3.1545851,3.416408,3.1926587,3.1991568,3.1696813,3.355767,2.8146691,2.7666273,2.8966649,2.954643,2.514746,2.4911356,2.6473987,2.6289873,2.272493,2.7415848,2.426078,2.4158702,2.3106475,2.5886226,2.4435666,2.4001067,2.509082,2.4198666,2.5466566,2.5975015,2.8801818,2.8634582,2.823907,2.8950856,3.6362154,3.6377378,3.5928276,3.6790516,3.8668177,3.8713858,3.832802,3.9792445,3.886696,3.9804106,3.8764548,4.0141606,3.757822,3.8671827,3.7342384,3.9575167,3.5688,3.7408354,3.490284,3.7836328,3.411623,3.4093587,3.3605955,3.654342,3.0740736,2.9958932,3.039634,3.2942352,2.6973693,2.8294468,2.8113933,2.966339,2.3415473,2.8585172,2.5166395,2.5145628,2.065444,2.6035624,2.2125285,2.155344,2.0420115,2.3633277,2.17133,2.1363616,2.3566492,2.3377085,2.4718676,2.3982425,2.7745168,2.931113,2.7524269,2.7844384,3.1524882,3.1518335,3.2645695,3.3062642,3.2705052,3.3579824,3.2746017,3.462021,3.5278337,3.6227596,3.4843283,3.8309832
3.0855591,3.0730844,3.053902,3.2578802,2.761837,2.8138413,2.7444932,2.890644,2.4557297,2.604628,2.5574687,2.5693564,2.3980768,2.5086548,2.48511,2.447719,2.1981938,2.4466674,2.2319822,2.2046263,2.452388,2.5781188,2.4297366,2.4503934,2.8958528,2.924393,2.7888155,2.915572,3.541936,3.4343832,3.3785052,3.5351572,3.9415798,3.858952,3.9194832,4.057719,3.8165243,3.9548056,3.7451162,3.9519477,3.797794,3.8437674,3.8156896,3.9922402,3.650169,3.8277943,3.6737127,3.9281332,3.3539543,3.5497692,3.3440979,3.6255841,3.0750031,3.1202557,3.0705721,3.398057,2.725293,2.8546531,2.7912762,2.964409,2.3413734,2.5714889,2.5214067,2.5420835,2.1459503,2.3358018,2.2932777,2.1953251,2.0375214,2.4572,2.1872933,2.0597205,2.34159,2.5264208,2.4498878,2.344926,2.8038452,2.7896593,2.8888905,2.8002152,3.118602,3.0967429,3.1014345,3.122008,3.3054593,3.3380804,3.3010519,3.4225245,3.4455664,3.4335766,3.4367294,3.676373,3.4453413,3.5981083,3.370307,3.7907355
2.7285542,2.769143,2.733148,2.9554918,2.4774501,2.5116107,2.5261488,2.6526563,2.3623586,2.4717422,2.5228183,2.47737,2.2520099,2.2821615,2.3056388,2.2217643,2.4550176,2.486503,2.4636872,2.4644976,2.8915336,2.7492173,2.855552,2.873332,3.5811076,3.4439116,3.4828663,3.5748355,3.9734135,3.9460745,3.8920083,3.9813871,3.9629266,4.1138043,3.891937,4.0293517,3.8252597,3.8916285,3.843127,3.9814174,3.6787183,3.7100146,3.7132711,3.8771954,3.4007454,3.5339046,3.412466,3.6519756,3.0174003,3.2080812,2.9940794,3.2966018,2.6501036,2.7742627,2.727616,2.9647758,2.4404376,2.8258982,2.5801528,2.6752834,2.1474135,2.3946981,2.288285,2.257148,2.0422835,2.361442,2.1698256,2.0788367,2.2612414,2.4289923,2.2836828,2.188097,2.7443788,2.7391844,2.674091,2.6482546,3.1398225,3.1669939,3.0921085,3.1040008,3.4610178,3.6188085,3.4354448,3.4757733,3.5081973,3.4716291,3.4822555,3.5486724,3.553944,3.583804,3.597202,3.7890959,3.329622,3.3746662,3.368116,3.6659865
2.4738774,2.4446905,2.5659158,2.8596878,2.31011,2.8386092,2.436212,2.6394212,2.221693,2.4362795,2.3696885,2.384147,2.3979042,2.2811048,2.511585,2.4821398,2.859032,2.881114,2.8949816,2.9028687,3.5323431,3.4610603,3.464851,3.51899,3.852467,3.8517954,3.7613795,3.8126056,3.9367008,4.0689,3.8436916,3.8783627,3.8251498,3.970276,3.6961284,3.7737207,3.6871073,3.7681077,3.582902,3.777539,3.4969385,3.5588813,3.4816344,3.685991,3.0456338,3.192229,3.0413923,3.3523252,2.651617,2.8344722,2.75951,3.1137297,2.2826087,2.7143857,2.4677174,2.7143266,2.1578314,2.447404,2.3643425,2.4482121,2.0046484,2.1557968,2.178307,2.2226791,2.2165945,2.2398283,2.35377,2.3056793,2.6566708,2.657136,2.6804085,2.6292691,3.042952,3.1366038,2.9711146,2.9652567,3.3830328,3.535785,3.3631027,3.3397114,3.5487056,3.5936635,3.443334,3.4876266,3.5311425,3.5351808,3.4639351,3.5291553,3.3664834,3.4095223,3.3876069,3.58154,2.9740298,3.143504,2.9807322,3.3073711
2.3067694,2.4409435,2.4300597,2.7026129,2.2867625,2.4722216,2.4692986,2.587164,2.4453664,2.5210423,2.5671396,2.6099179,2.8991237,2.8414662,2.9065483,2.9253993,3.5310974,3.465742,3.4663773,3.513135,3.7636008,3.8199255,3.6926787,3.709208,3.8736603,3.8984535,3.7802794,3.7799213,3.8117962,3.8742952,3.69642,3.7039647,3.6949399,3.8472316,3.6228178,3.7009928,3.4385777,3.619486,3.4598653,3.5613744,3.0327005,3.0482728,3.0742297,3.284916,2.696753,3.0817742,2.869232,3.1408067,2.2070649,2.786027,2.3998582,2.6747706,2.1009486,2.703438,2.3110719,2.5348933,2.0920684,2.4879568,2.3609607,2.4430242,2.1894546,2.3700683,2.3528142,2.4126532,2.6927323,2.7423708,2.7633464,2.7738998,3.02132,2.95715,3.067604,3.0040584,3.3052428,3.3764083,3.2492604,3.2041242,3.4881613,3.4755857,3.435112,3.4000332,3.6150656,3.790526,3.5755877,3.5681968,3.2723153,3.4165347,3.2652087,3.329276,2.9857793,2.9999306,3.035906,3.2256157,2.5366528,2.652673,2.6662595,2.9683301
2.2171128,2.3974073,2.360061,2.579946,2.3946328,2.5084524,2.4958308,2.6923695,2.8485796,2.80266,2.9403436,2.9937215,3.5483687,3.3769417,3.5516248,3.5839128,3.744642,3.7986147,3.723335,3.7563722,3.825169,4.0077767,3.7773883,3.7873216,3.744155,3.9828434,3.631589,3.6458802,3.7009065,3.9390228,3.634033,3.625819,3.4758253,3.655934,3.4271185,3.4829273,3.0533526,3.1733801,3.0670357,3.188008,2.692818,2.8769782,2.8295686,3.0237732,2.240744,2.629113,2.407527,2.6970985,2.0518377,2.4772213,2.2558434,2.551639,2.0153887,2.188964,2.2536232,2.540017,2.2108073,2.5520124,2.3631237,2.5221078,2.7193768,2.7578988,2.8821332,2.935336,3.0355103,3.1111772,3.1751754,3.1519442,3.21186,3.1914296,3.2484114,3.1531096,3.4664683,3.5047233,3.4100802,3.333276,3.485146,3.58701,3.4496913,3.3777986,3.3806891,3.4948714,3.2895086,3.2774062,3.071393,3.205055,3.1045547,3.1555839,2.6012335,2.807586,2.7394183,2.9158247,2.161458,2.532693,2.3184948,2.6309576
2.2850835,2.3587391,2.3538308,2.5810263,2.7650013,2.739036,2.7943478,2.96629,3.5037327,3.490336,3.526211,3.6098645,3.8888185,3.8132434,3.998471,3.9303575,3.7589562,3.867514,3.7940178,3.7404995,3.7541258,3.9052768,3.7707174,3.753769,3.5836015,3.7071662,3.5488095,3.520765,3.3950162,3.4027247,3.337097,3.3312607,3.1195672,3.2668228,3.1640637,3.2245157,2.7001042,3.0014167,2.8366964,2.9506903,2.2780728,2.8454902,2.4659343,2.6424603,2.0894268,2.6959255,2.299587,2.5300593,1.9128793,2.132826,2.104633,2.3928614,2.163015,2.3412185,2.2987823,2.5647032,2.7103436,2.9346266,2.8139799,2.9617624,3.0819361,3.1974244,3.2177637,3.2726452,3.2386136,3.2577443,3.3329225,3.2797103,3.3911738,3.3418496,3.3964171,3.3108397,3.451731,3.514909,3.4149594,3.3438704,3.259199,3.2727132,3.242102,3.1553042,3.0307422,3.2052302,3.0363297,2.9737184,2.5356395,2.619295,2.630481,2.6237648,2.2025225,2.393112,2.3869803,2.4843676,1.8865361,2.1600652,2.0639932,2.3159826
